"num","ema_5","ema_20","ema_60","roc_5","roc_20","roc_60","force_5","force_20","force_60","mfm","acdl","target","target(t+1)","target(t+2)","target(t+3)"
0,0.21721754800548712,0.23247569826669393,0.2579919192044092,0.6329635499207606,0.2548352857929082,0.7261215292649771,0.4434262592553381,0.425887757501536,0.4724631658278276,0.3245,0.3444028746260591,0.2545520509739008,0.2622616267204825,0.2644384481077527,0.26604838892542126
0.0015748031496062992,0.22715980115493717,0.2326356219297989,0.2558836167588405,0.6314580031695721,0.28811227297743536,0.7686921544162834,0.461376752000574,0.44494232289507796,0.48968287819964335,0.16299999999999998,0.32046536012163,0.2622616267204825,0.2644384481077527,0.26604838892542126,0.2715131176163806
0.0031496062992125984,0.23648155500452894,0.23364314100735903,0.254192646908802,0.601188589540412,0.30460334931991506,0.7808711521629826,0.4607387821866669,0.45014594236632843,0.49343432943261245,0.776,0.3317531401345829,0.2644384481077527,0.26604838892542126,0.2715131176163806,0.2721706990771184
0.004724409448818898,0.2434568229960368,0.23479725677609872,0.2526500619816187,0.599405705229794,0.3248486516235553,0.782603027989348,0.4577786586265641,0.4524335400337276,0.4944679013882682,0.38,0.3265259131047862,0.26604838892542126,0.2715131176163806,0.2721706990771184,0.2617174213736649
0.006299212598425197,0.2486704435500169,0.2360233381932357,0.2512342225093745,0.5663629160063391,0.3705479990565296,0.7428257509450827,0.45545135484556315,0.4541653507153629,0.49510531111531136,0.519,0.3272773956361061,0.2715131176163806,0.2721706990771184,0.2617174213736649,0.2649146277862181
0.007874015748031496,0.25405523632464727,0.2377451829659974,0.25010587882516233,0.5219492868462757,0.40384464187436114,0.6714091510083987,0.4566781910004847,0.4583852381280439,0.49856603670860156,0.0595,0.30261342623623283,0.2721706990771184,0.2617174213736649,0.2649146277862181,0.2628511825128681
0.009448818897637795,0.25787332780193484,0.2393764043296667,0.24904554489725864,0.5007923930269413,0.44433524648164163,0.650477662526304,0.4542725474248535,0.4591251439350719,0.4986133694530101,0.418,0.29948382300477067,0.2617174213736649,0.2649146277862181,0.2628511825128681,0.2725108274188793
0.011023622047244094,0.25676784054356694,0.23968025928956563,0.24755242161102736,0.4634310618066561,0.42939696517021775,0.6232145850015829,0.4463186672908737,0.45373098386846916,0.49215854597945546,0.15749999999999997,0.28218685279618755,0.2649146277862181,0.2628511825128681,0.2725108274188793,0.29067368086891465
0.012598425196850394,0.2571482232561235,0.24031462315321486,0.24625096218348388,0.4681458003169572,0.39067536756034277,0.6387828451181586,0.4484425626538274,0.45594195048782526,0.4935178327043549,0.6385000000000001,0.28734240950937,0.2628511825128681,0.2725108274188793,0.29067368086891465,0.296161084782658
0.014173228346456693,0.25667987704128814,0.24065579363450493,0.2449000411149891,0.4460380348652932,0.40655711927038285,0.5793776420417514,0.44678834868444783,0.45501073042013723,0.49168965142774607,0.64,0.2974236297573896,0.2725108274188793,0.29067368086891465,0.296161084782658,0.293304006711866
0.015748031496062992,0.2597443352693228,0.24204712950351692,0.2440251883406547,0.47246434231378764,0.41943155908483365,0.5820592562245107,0.452489200276697,0.46066487578038123,0.4968863061956676,0.694,0.3063502196616555,0.29067368086891465,0.296161084782658,0.293304006711866,0.28910909049681416
0.01732283464566929,0.26813415147315084,0.24533889156909097,0.2439911834625001,0.5571711568938194,0.4742904316377073,0.6231959626808694,0.46033093782104595,0.4696393622145427,0.5060495172459007,0.7675000000000001,0.31808054986440587,0.296161084782658,0.293304006711866,0.28910909049681416,0.281263463413528
